Source,Target,Type,Kind,Id,Label,timeset,Weight
@franqueiralineu,@generalgirao,Directed,Retweets_from,1252,,<[2018-09-25T01:06:03.775Z]>,1
@franqueiralineu,1044239663622426625,Directed,Retweets,1253,,<[2018-09-25T01:06:03.775Z]>,1
@jecyonepinheiro,1044392554559680512,Directed,Tweets,1254,,<[2018-09-25T01:06:03.776Z]>,1
@jecyonepinheiro,@georgmarques,Directed,Retweets_from,1255,,<[2018-09-25T01:06:03.776Z]>,1
@jecyonepinheiro,1044350572311302145,Directed,Retweets,1256,,<[2018-09-25T01:06:03.776Z]>,1
@cylene_d,1044392553833992192,Directed,Tweets,1257,,<[2018-09-25T01:06:03.866Z]>,1
1044392553833992192,https://twitter.com/marixareal/status/1043837645674172416,Directed,Has_link,1258,,<[2018-09-25T01:06:03.866Z]>,1
@giselanegrao,1044391825300230146,Directed,Tweets,1259,,"<[2018-09-25T01:06:03.867Z, 2018-09-25T01:07:18.762Z, 2018-09-25T01:07:50.335Z]>",1
1044391825300230146,https://twitter.com/marixareal/status/1043837645674172416,Directed,Has_link,1260,,"<[2018-09-25T01:06:03.867Z, 2018-09-25T01:07:18.762Z, 2018-09-25T01:07:50.335Z]>",1
@marixareal,1043837645674172416,Directed,Tweets,1261,,"<[2018-09-25T01:06:03.867Z, 2018-09-25T01:07:18.762Z, 2018-09-25T01:07:18.763Z, 2018-09-25T01:07:22.730Z, 2018-09-25T01:07:50.335Z, 2018-09-25T01:07:50.336Z]>",1
1043837645674172416,https://twitter.com/cirogomes/status/1043609531253698563,Directed,Has_link,1262,,"<[2018-09-25T01:06:03.867Z, 2018-09-25T01:07:18.762Z, 2018-09-25T01:07:18.763Z, 2018-09-25T01:07:22.730Z, 2018-09-25T01:07:50.335Z, 2018-09-25T01:07:50.336Z]>",1
@giselanegrao,@marixareal,Directed,Quotes_from,1263,,"<[2018-09-25T01:06:03.867Z, 2018-09-25T01:07:18.762Z, 2018-09-25T01:07:50.335Z]>",1
@giselanegrao,1043837645674172416,Directed,Quotes,1264,,"<[2018-09-25T01:06:03.867Z, 2018-09-25T01:07:18.762Z, 2018-09-25T01:07:50.335Z]>",1
@cylene_d,@giselanegrao,Directed,Retweets_from,1265,,<[2018-09-25T01:06:03.867Z]>,1
@cylene_d,1044391825300230146,Directed,Retweets,1266,,<[2018-09-25T01:06:03.867Z]>,1
@cylene_d,@marixareal,Directed,Quotes_from,1267,,<[2018-09-25T01:06:03.867Z]>,1
@cylene_d,1043837645674172416,Directed,Quotes,1268,,<[2018-09-25T01:06:03.867Z]>,1
@ririeobaseado,1044392552512868352,Directed,Tweets,1269,,<[2018-09-25T01:06:03.912Z]>,1
1044392552512868352,http://pbs.twimg.com/amplify_video_thumb/1043926731185410054/img/-kmXrB0EHDsOP3Cs.jpg,Directed,Has_media,1270,,<[2018-09-25T01:06:03.912Z]>,1
@ririeobaseado,@cirogomes,Directed,Retweets_from,1271,,<[2018-09-25T01:06:03.913Z]>,1
@ririeobaseado,1043926798902468609,Directed,Retweets,1272,,<[2018-09-25T01:06:03.913Z]>,1
@marchisilvania,1044392556019306497,Directed,Tweets,1273,,<[2018-09-25T01:06:04.159Z]>,1
@bernardopkuster,1044223448812269570,Directed,Tweets,1274,,"<[2018-09-25T01:06:04.159Z, 2018-09-25T01:08:20.272Z, 2018-09-25T01:10:41.300Z, 2018-09-25T01:11:16.092Z]>",1
@marchisilvania,@bernardopkuster,Directed,Retweets_from,1275,,<[2018-09-25T01:06:04.159Z]>,1
@marchisilvania,1044223448812269570,Directed,Retweets,1276,,<[2018-09-25T01:06:04.159Z]>,1
@luanacarolreis,1044392556497448961,Directed,Tweets,1277,,<[2018-09-25T01:06:04.246Z]>,1
1044392556497448961,"#rouanetnão",Directed,Has_hashtag,1278,,<[2018-09-25T01:06:04.246Z]>,1
@thelsmenezes,1044316868138475520,Directed,Tweets,1279,,<[2018-09-25T01:06:04.246Z]>,1
1044316868138475520,"#rouanetnão",Directed,Has_hashtag,1280,,<[2018-09-25T01:06:04.246Z]>,1
@luanacarolreis,@thelsmenezes,Directed,Retweets_from,1281,,<[2018-09-25T01:06:04.246Z]>,1
@luanacarolreis,1044316868138475520,Directed,Retweets,1282,,<[2018-09-25T01:06:04.246Z]>,1
@fernand12794117,1044392556690321409,Directed,Tweets,1283,,<[2018-09-25T01:06:04.357Z]>,1
1044392556690321409,"#cirofilhodaputa",Directed,Has_hashtag,1284,,<[2018-09-25T01:06:04.357Z]>,1
@liaisaque,1044392556841365504,Directed,Tweets,1285,,<[2018-09-25T01:06:04.393Z]>,1
1044392556841365504,"#vamos",Directed,Has_hashtag,1286,,<[2018-09-25T01:06:04.393Z]>,1
1044392556841365504,"#bolsonaroeleito1ºlugar",Directed,Has_hashtag,1287,,<[2018-09-25T01:06:04.393Z]>,1
@billpass,1044245153047875584,Directed,Tweets,1288,,<[2018-09-25T01:06:04.393Z]>,1
1044245153047875584,"#vamos",Directed,Has_hashtag,1289,,<[2018-09-25T01:06:04.393Z]>,1
1044245153047875584,"#bolsonaroeleito1ºlugar",Directed,Has_hashtag,1290,,<[2018-09-25T01:06:04.393Z]>,1
1044245153047875584,http://pbs.twimg.com/media/Dn3nN4hXoAAIQGA.jpg,Directed,Has_media,1291,,<[2018-09-25T01:06:04.393Z]>,1
@liaisaque,@billpass,Directed,Retweets_from,1292,,<[2018-09-25T01:06:04.393Z]>,1
@liaisaque,1044245153047875584,Directed,Retweets,1293,,<[2018-09-25T01:06:04.393Z]>,1
@_queendesaster,1044392557952815104,Directed,Tweets,1294,,<[2018-09-25T01:06:04.630Z]>,1
@thalles_melo,1044392557655072768,Directed,Tweets,1295,,<[2018-09-25T01:06:04.682Z]>,1
@_siltorres,1044392559299239936,Directed,Tweets,1296,,<[2018-09-25T01:06:04.991Z]>,1
@oobservadorbr,1044390621195247616,Directed,Tweets,1297,,<[2018-09-25T01:06:04.992Z]>,1
1044390621195247616,@ptbrasil,Directed,Has_mention,1298,,<[2018-09-25T01:06:04.992Z]>,1
1044390621195247616,@pcdob_oficial,Directed,Has_mention,1299,,<[2018-09-25T01:06:04.992Z]>,1
1044390621195247616,@haddad_fernando,Directed,Has_mention,1300,,<[2018-09-25T01:06:04.992Z]>,1
1044390621195247616,@manueladavila,Directed,Has_mention,1301,,<[2018-09-25T01:06:04.992Z]>,1
1044390621195247616,https://twitter.com/albertocalmeida/status/1044349390008315904,Directed,Has_link,1302,,<[2018-09-25T01:06:04.992Z]>,1
@albertocalmeida,1044349390008315904,Directed,Tweets,1303,,"<[2018-09-25T01:06:04.992Z, 2018-09-25T01:06:04.993Z]>",1
@oobservadorbr,@albertocalmeida,Directed,Quotes_from,1304,,<[2018-09-25T01:06:04.992Z]>,1
@oobservadorbr,1044349390008315904,Directed,Quotes,1305,,<[2018-09-25T01:06:04.992Z]>,1
@_siltorres,@oobservadorbr,Directed,Retweets_from,1306,,<[2018-09-25T01:06:04.992Z]>,1
@_siltorres,1044390621195247616,Directed,Retweets,1307,,<[2018-09-25T01:06:04.992Z]>,1
@_siltorres,@albertocalmeida,Directed,Quotes_from,1308,,<[2018-09-25T01:06:04.993Z]>,1
@_siltorres,1044349390008315904,Directed,Quotes,1309,,<[2018-09-25T01:06:04.993Z]>,1
@nilmoretto,1044392555352190976,Directed,Tweets,1310,,"<[2018-09-25T01:06:05.044Z, 2018-09-25T01:06:05.918Z, 2018-09-25T01:08:38.588Z]>",1
@edusouzabnu,1044392559756349440,Directed,Tweets,1311,,<[2018-09-25T01:06:05.060Z]>,1
@edusouzabnu,@tais_lage,Directed,Retweets_from,1312,,<[2018-09-25T01:06:05.060Z]>,1
@edusouzabnu,1044367875522404352,Directed,Retweets,1313,,<[2018-09-25T01:06:05.060Z]>,1
@marlymms,1044392559710097408,Directed,Tweets,1314,,<[2018-09-25T01:06:05.093Z]>,1
@mariagomessous5,1044362347358441474,Directed,Tweets,1315,,<[2018-09-25T01:06:05.093Z]>,1
1044362347358441474,"#capitão",Directed,Has_hashtag,1316,,<[2018-09-25T01:06:05.093Z]>,1
@marlymms,@mariagomessous5,Directed,Retweets_from,1317,,<[2018-09-25T01:06:05.093Z]>,1
@marlymms,1044362347358441474,Directed,Retweets,1318,,<[2018-09-25T01:06:05.093Z]>,1
@kennybala,1044392560272322561,Directed,Tweets,1319,,<[2018-09-25T01:06:05.229Z]>,1
1044392560272322561,"#joaocom6",Directed,Has_hashtag,1320,,<[2018-09-25T01:06:05.229Z]>,1
1044392560272322561,https://twitter.com/partidonovo30/status/1044377539500806144,Directed,Has_link,1321,,<[2018-09-25T01:06:05.229Z]>,1
@alex36246980,1044392228423172096,Directed,Tweets,1322,,<[2018-09-25T01:06:05.229Z]>,1
1044392228423172096,"#joaocom6",Directed,Has_hashtag,1323,,<[2018-09-25T01:06:05.229Z]>,1
1044392228423172096,https://twitter.com/partidonovo30/status/1044377539500806144,Directed,Has_link,1324,,<[2018-09-25T01:06:05.229Z]>,1
@partidonovo30,1044377539500806144,Directed,Tweets,1325,,"<[2018-09-25T01:06:05.230Z, 2018-09-25T01:06:33.665Z, 2018-09-25T01:07:06.589Z, 2018-09-25T01:07:14.454Z, 2018-09-25T01:07:25.724Z, 2018-09-25T01:07:28.055Z, 2018-09-25T01:08:32.712Z, 2018-09-25T01:09:13.759Z, 2018-09-25T01:11:12.608Z]>",1
1044377539500806144,"#joãocom6",Directed,Has_hashtag,1326,,"<[2018-09-25T01:06:05.230Z, 2018-09-25T01:06:33.665Z, 2018-09-25T01:07:06.589Z, 2018-09-25T01:07:14.454Z, 2018-09-25T01:07:25.724Z, 2018-09-25T01:07:28.055Z, 2018-09-25T01:08:32.712Z, 2018-09-25T01:09:13.759Z, 2018-09-25T01:11:12.608Z]>",1
1044377539500806144,http://bit.ly/2Mi2O8F,Directed,Has_link,1327,,"<[2018-09-25T01:06:05.230Z, 2018-09-25T01:06:33.665Z, 2018-09-25T01:07:06.589Z, 2018-09-25T01:07:14.454Z, 2018-09-25T01:07:25.724Z, 2018-09-25T01:07:28.055Z, 2018-09-25T01:08:32.712Z, 2018-09-25T01:09:13.759Z, 2018-09-25T01:11:12.608Z]>",1
1044377539500806144,http://pbs.twimg.com/media/Dn5f1lUXcAETXgl.jpg,Directed,Has_media,1328,,"<[2018-09-25T01:06:05.230Z, 2018-09-25T01:06:33.665Z, 2018-09-25T01:07:06.589Z, 2018-09-25T01:07:14.454Z, 2018-09-25T01:07:25.724Z, 2018-09-25T01:07:28.055Z, 2018-09-25T01:08:32.712Z, 2018-09-25T01:09:13.759Z, 2018-09-25T01:11:12.608Z]>",1
@alex36246980,@partidonovo30,Directed,Quotes_from,1329,,"<[2018-09-25T01:06:05.230Z, 2018-09-25T01:06:20.388Z]>",1
@alex36246980,1044377539500806144,Directed,Quotes,1330,,<[2018-09-25T01:06:05.230Z]>,1
@kennybala,@alex36246980,Directed,Retweets_from,1331,,<[2018-09-25T01:06:05.229Z]>,1
@kennybala,1044392228423172096,Directed,Retweets,1332,,<[2018-09-25T01:06:05.229Z]>,1
@kennybala,@partidonovo30,Directed,Quotes_from,1333,,<[2018-09-25T01:06:05.230Z]>,1
@kennybala,1044377539500806144,Directed,Quotes,1334,,<[2018-09-25T01:06:05.230Z]>,1
@louisfeel,1044392560054145024,Directed,Tweets,1335,,<[2018-09-25T01:06:05.271Z]>,1
@louisfeel,@whopabelmok,Directed,Retweets_from,1336,,<[2018-09-25T01:06:05.271Z]>,1
@louisfeel,1042826706501943298,Directed,Retweets,1337,,<[2018-09-25T01:06:05.271Z]>,1
@louisfeel,@jairbolsonaro,Directed,Quotes_from,1338,,<[2018-09-25T01:06:05.272Z]>,1
@louisfeel,1042568224670445574,Directed,Quotes,1339,,<[2018-09-25T01:06:05.272Z]>,1
@mrsilva06,1044392561509568512,Directed,Tweets,1340,,<[2018-09-25T01:06:05.535Z]>,1
@mrsilva06,@generalgirao,Directed,Retweets_from,1341,,<[2018-09-25T01:06:05.536Z]>,1
@mrsilva06,1044239663622426625,Directed,Retweets,1342,,<[2018-09-25T01:06:05.536Z]>,1
@guerraurbanarj,1044392561459253250,Directed,Tweets,1343,,<[2018-09-25T01:06:05.536Z]>,1
1044392561459253250,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,1344,,<[2018-09-25T01:06:05.536Z]>,1
@guerraurbanarj,@jairbolsonaro,Directed,Retweets_from,1345,,<[2018-09-25T01:06:05.536Z]>,1
@guerraurbanarj,1044376971369750533,Directed,Retweets,1346,,<[2018-09-25T01:06:05.536Z]>,1
@helio_mothci,1044392562008764416,Directed,Tweets,1347,,<[2018-09-25T01:06:05.573Z]>,1
@radardamidia,1044283605374160896,Directed,Tweets,1348,,"<[2018-09-25T01:06:05.573Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.968Z, 2018-09-25T01:11:13.092Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
1044283605374160896,@jairbolsonaro,Directed,Has_mention,1349,,"<[2018-09-25T01:06:05.573Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.968Z, 2018-09-25T01:11:13.092Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
1044283605374160896,"#quemmandoumatarbolsonaro",Directed,Has_hashtag,1350,,"<[2018-09-25T01:06:05.573Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.968Z, 2018-09-25T01:11:13.092Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
1044283605374160896,https://twitter.com/claudioedantas/status/1044278987474767874,Directed,Has_link,1351,,"<[2018-09-25T01:06:05.573Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.968Z, 2018-09-25T01:11:13.092Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
@claudioedantas,1044278987474767874,Directed,Tweets,1352,,"<[2018-09-25T01:06:05.574Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.969Z, 2018-09-25T01:11:13.093Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
1044278987474767874,https://www.oantagonista.com/?p=113960,Directed,Has_link,1353,,"<[2018-09-25T01:06:05.574Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.969Z, 2018-09-25T01:11:13.093Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
@radardamidia,@claudioedantas,Directed,Quotes_from,1354,,"<[2018-09-25T01:06:05.574Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.969Z, 2018-09-25T01:11:13.093Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
@radardamidia,1044278987474767874,Directed,Quotes,1355,,"<[2018-09-25T01:06:05.574Z, 2018-09-25T01:06:38.896Z, 2018-09-25T01:07:02.997Z, 2018-09-25T01:08:54.832Z, 2018-09-25T01:09:06.676Z, 2018-09-25T01:10:22.500Z, 2018-09-25T01:10:25.976Z, 2018-09-25T01:10:26.080Z, 2018-09-25T01:10:34.969Z, 2018-09-25T01:11:13.093Z, 2018-09-25T01:11:18.115Z, 2018-09-25T01:11:19.709Z]>",1
@helio_mothci,@radardamidia,Directed,Retweets_from,1356,,<[2018-09-25T01:06:05.573Z]>,1
@helio_mothci,1044283605374160896,Directed,Retweets,1357,,<[2018-09-25T01:06:05.573Z]>,1
@helio_mothci,@claudioedantas,Directed,Quotes_from,1358,,<[2018-09-25T01:06:05.574Z]>,1
@helio_mothci,1044278987474767874,Directed,Quotes,1359,,<[2018-09-25T01:06:05.574Z]>,1
@betoforti,1044392563988463623,Directed,Tweets,1360,,<[2018-09-25T01:06:06.008Z]>,1
@omatheuslima_,1044360901715996672,Directed,Tweets,1361,,"<[2018-09-25T01:06:06.008Z, 2018-09-25T01:07:06.364Z, 2018-09-25T01:07:18.968Z, 2018-09-25T01:07:58.325Z, 2018-09-25T01:09:26.366Z, 2018-09-25T01:09:32.004Z, 2018-09-25T01:09:44.752Z, 2018-09-25T01:10:15.021Z, 2018-09-25T01:11:04.590Z, 2018-09-25T01:11:31.328Z]>",1
@betoforti,@omatheuslima_,Directed,Retweets_from,1362,,<[2018-09-25T01:06:06.008Z]>,1
@betoforti,1044360901715996672,Directed,Retweets,1363,,<[2018-09-25T01:06:06.008Z]>,1
@psxetra,1044392564907028480,Directed,Tweets,1364,,<[2018-09-25T01:06:06.320Z]>,1
1044392564907028480,http://pbs.twimg.com/media/Dn5fT83UUAAhuuC.jpg,Directed,Has_media,1365,,<[2018-09-25T01:06:06.320Z]>,1
@psxetra,@jairbolsonaro,Directed,Retweets_from,1366,,<[2018-09-25T01:06:06.320Z]>,1
@psxetra,1044376971369750533,Directed,Retweets,1367,,<[2018-09-25T01:06:06.320Z]>,1
@marcorossi2012,1044392565229989889,Directed,Tweets,1368,,<[2018-09-25T01:06:06.433Z]>,1
1044392565229989889,"#ocapitãovoltou",Directed,Has_hashtag,1369,,<[2018-09-25T01:06:06.433Z]>,1
1044392565229989889,"#elesim",Directed,Has_hashtag,1370,,<[2018-09-25T01:06:06.433Z]>,1
1044392565229989889,"#rouanetnão",Directed,Has_hashtag,1371,,<[2018-09-25T01:06:06.433Z]>,1
@jovempannews,1044321104184135680,Directed,Tweets,1372,,"<[2018-09-25T01:06:06.433Z, 2018-09-25T01:06:53.583Z, 2018-09-25T01:07:08.904Z, 2018-09-25T01:07:18.393Z, 2018-09-25T01:08:19.475Z, 2018-09-25T01:09:00.913Z]>",1
1044321104184135680,https://buff.ly/2xNwrsu,Directed,Has_link,1373,,"<[2018-09-25T01:06:06.433Z, 2018-09-25T01:06:53.583Z, 2018-09-25T01:07:08.904Z, 2018-09-25T01:07:18.393Z, 2018-09-25T01:08:19.475Z, 2018-09-25T01:09:00.913Z]>",1
1044321104184135680,http://pbs.twimg.com/ext_tw_video_thumb/1044320500426534912/pu/img/fmC85SXEtM0NAB3u.jpg,Directed,Has_media,1374,,"<[2018-09-25T01:06:06.433Z, 2018-09-25T01:06:53.583Z, 2018-09-25T01:07:08.904Z, 2018-09-25T01:07:18.393Z, 2018-09-25T01:08:19.475Z, 2018-09-25T01:09:00.913Z]>",1
@marcorossi2012,@jovempannews,Directed,Quotes_from,1375,,<[2018-09-25T01:06:06.433Z]>,1
@marcorossi2012,1044321104184135680,Directed,Quotes,1376,,<[2018-09-25T01:06:06.433Z]>,1
@sergiococco,1044392565980778496,Directed,Tweets,1377,,<[2018-09-25T01:06:06.542Z]>,1
@sergiococco,@cirogomes,Directed,Retweets_from,1378,,<[2018-09-25T01:06:06.543Z]>,1
@sergiococco,1044391150407299072,Directed,Retweets,1379,,<[2018-09-25T01:06:06.543Z]>,1
@jwdc1000,1044392566777671680,Directed,Tweets,1380,,<[2018-09-25T01:06:06.752Z]>,1
@jwdc1000,@marinasilva,Directed,Retweets_from,1381,,"<[2018-09-25T01:06:06.752Z, 2018-09-25T01:10:15.995Z]>",1
@jwdc1000,1044245093300015104,Directed,Retweets,1382,,<[2018-09-25T01:06:06.752Z]>,1
@cintiac48575923,1044392566848925696,Directed,Tweets,1383,,<[2018-09-25T01:06:06.846Z]>,1
1044392566848925696,http://pbs.twimg.com/ext_tw_video_thumb/1044298311736459265/pu/img/Ewt59DniIbrAx4L_.jpg,Directed,Has_media,1384,,<[2018-09-25T01:06:06.846Z]>,1
@cintiac48575923,@jairbolsonaro,Directed,Retweets_from,1385,,<[2018-09-25T01:06:06.846Z]>,1
@cintiac48575923,1044298528326144003,Directed,Retweets,1386,,<[2018-09-25T01:06:06.846Z]>,1
@lujandavid3,1044392567322939392,Directed,Tweets,1387,,<[2018-09-25T01:06:06.908Z]>,1
@jairbolsonaro,1043947334458052609,Directed,Tweets,1388,,"<[2018-09-25T01:06:06.909Z, 2018-09-25T01:09:18.423Z, 2018-09-25T01:11:00.239Z]>",1
1043947334458052609,http://pbs.twimg.com/ext_tw_video_thumb/1043947124734472192/pu/img/fsJODEmWdE_mFrcB.jpg,Directed,Has_media,1389,,"<[2018-09-25T01:06:06.909Z, 2018-09-25T01:09:18.423Z, 2018-09-25T01:11:00.239Z]>",1
@lujandavid3,@jairbolsonaro,Directed,Retweets_from,1390,,<[2018-09-25T01:06:06.909Z]>,1
@lujandavid3,1043947334458052609,Directed,Retweets,1391,,<[2018-09-25T01:06:06.909Z]>,1
@vituarregacilha,1044392568182755328,Directed,Tweets,1392,,<[2018-09-25T01:06:07.078Z]>,1
@vituarregacilha,@cirogomes,Directed,Retweets_from,1393,,<[2018-09-25T01:06:07.078Z]>,1
@vituarregacilha,1044391150407299072,Directed,Retweets,1394,,<[2018-09-25T01:06:07.078Z]>,1
@andyara11973732,1044392568413466624,Directed,Tweets,1395,,<[2018-09-25T01:06:07.122Z]>,1
@nietafernandez,1044392569180950528,Directed,Tweets,1396,,<[2018-09-25T01:06:07.319Z]>,1
1044392569180950528,"#obrasilfelizdenovo",Directed,Has_hashtag,1397,,<[2018-09-25T01:06:07.319Z]>,1
@levantepopular,1044293347588919296,Directed,Tweets,1398,,<[2018-09-25T01:06:07.319Z]>,1
1044293347588919296,"#obrasilfelizdenovo",Directed,Has_hashtag,1399,,<[2018-09-25T01:06:07.319Z]>,1
1044293347588919296,http://pbs.twimg.com/media/Dn4TQnNWsAAt3sZ.jpg,Directed,Has_media,1400,,<[2018-09-25T01:06:07.319Z]>,1
@nietafernandez,@levantepopular,Directed,Retweets_from,1401,,<[2018-09-25T01:06:07.319Z]>,1
@nietafernandez,1044293347588919296,Directed,Retweets,1402,,<[2018-09-25T01:06:07.319Z]>,1
@jeffersonlcorr2,1044392572246986752,Directed,Tweets,1403,,<[2018-09-25T01:06:08.162Z]>,1
1044392572246986752,http://pbs.twimg.com/tweet_video_thumb/Dn5tgF2XoAAefBo.jpg,Directed,Has_media,1404,,<[2018-09-25T01:06:08.162Z]>,1
@ppatrickfaria,1044392573094236160,Directed,Tweets,1405,,<[2018-09-25T01:06:08.301Z]>,1
@renato_tryp,1044392573429829632,Directed,Tweets,1406,,<[2018-09-25T01:06:08.356Z]>,1
1044392573429829632,https://www.youtube.com/watch?v=dZESMPpfNQU,Directed,Has_link,1407,,<[2018-09-25T01:06:08.356Z]>,1
@rnt_vdr,1044392573924724736,Directed,Tweets,1408,,"<[2018-09-25T01:06:08.410Z, 2018-09-25T01:07:03.484Z]>",1
1044392573924724736,"#elenão",Directed,Has_hashtag,1409,,"<[2018-09-25T01:06:08.410Z, 2018-09-25T01:07:03.484Z]>",1
1044392573924724736,"#democraciasim",Directed,Has_hashtag,1410,,"<[2018-09-25T01:06:08.410Z, 2018-09-25T01:07:03.484Z]>",1
1044392573924724736,"#joãocom6",Directed,Has_hashtag,1411,,"<[2018-09-25T01:06:08.410Z, 2018-09-25T01:07:03.484Z]>",1
@kennybala,1044392574117662721,Directed,Tweets,1412,,<[2018-09-25T01:06:08.558Z]>,1
1044392574117662721,"#joãocom6",Directed,Has_hashtag,1413,,<[2018-09-25T01:06:08.558Z]>,1
1044392574117662721,https://twitter.com/joaoamoedonovo/status/1044367221768769536,Directed,Has_link,1414,,<[2018-09-25T01:06:08.558Z]>,1
@goesweslei,1044392252188110849,Directed,Tweets,1415,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:12.410Z]>",1
1044392252188110849,"#joãocom6",Directed,Has_hashtag,1416,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:12.410Z]>",1
1044392252188110849,https://twitter.com/joaoamoedonovo/status/1044367221768769536,Directed,Has_link,1417,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:12.410Z]>",1
@goesweslei,@joaoamoedonovo,Directed,Quotes_from,1418,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:12.410Z]>",1
@goesweslei,1044367221768769536,Directed,Quotes,1419,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:12.410Z]>",1
@kennybala,@goesweslei,Directed,Retweets_from,1420,,<[2018-09-25T01:06:08.558Z]>,1
@kennybala,1044392252188110849,Directed,Retweets,1421,,<[2018-09-25T01:06:08.558Z]>,1
@kennybala,@joaoamoedonovo,Directed,Quotes_from,1422,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:57.365Z]>",1
@kennybala,1044367221768769536,Directed,Quotes,1423,,"<[2018-09-25T01:06:08.558Z, 2018-09-25T01:06:57.365Z]>",1
@dmcga_,1044392574000263168,Directed,Tweets,1424,,<[2018-09-25T01:06:08.622Z]>,1
@dmcga_,@jairbolsonaro,Directed,Quotes_from,1425,,<[2018-09-25T01:06:08.623Z]>,1
@dmcga_,1044376971369750533,Directed,Quotes,1426,,<[2018-09-25T01:06:08.623Z]>,1
@omarbatistadem1,1044392574990131201,Directed,Tweets,1427,,<[2018-09-25T01:06:08.747Z]>,1
1044392574990131201,http://diarioconquistense.com.br/2017/05/01/ciro-gomes-incorrigivel-25-anos-de-homofobia/,Directed,Has_link,1428,,<[2018-09-25T01:06:08.747Z]>,1
@banachjonny,1044392575187243008,Directed,Tweets,1429,,<[2018-09-25T01:06:08.783Z]>,1
@figueiramotta,1044387945527087104,Directed,Tweets,1430,,<[2018-09-25T01:06:08.784Z]>,1
1044387945527087104,"#joãocom6",Directed,Has_hashtag,1431,,<[2018-09-25T01:06:08.784Z]>,1
1044387945527087104,http://bit.ly/2Mi2O8F,Directed,Has_link,1432,,<[2018-09-25T01:06:08.784Z]>,1
@banachjonny,@figueiramotta,Directed,Retweets_from,1433,,<[2018-09-25T01:06:08.784Z]>,1
@banachjonny,1044387945527087104,Directed,Retweets,1434,,<[2018-09-25T01:06:08.784Z]>,1
@helocruz,1044392575753498624,Directed,Tweets,1435,,<[2018-09-25T01:06:08.894Z]>,1
@moneymakerbr,1044392578022608896,Directed,Tweets,1436,,<[2018-09-25T01:06:09.445Z]>,1
@pedrosoprost,1044392578030940160,Directed,Tweets,1437,,<[2018-09-25T01:06:09.498Z]>,1
@rafaelvalerac,1044237430923177984,Directed,Tweets,1438,,<[2018-09-25T01:06:09.499Z]>,1
@pedrosoprost,@rafaelvalerac,Directed,Retweets_from,1439,,<[2018-09-25T01:06:09.499Z]>,1
