Source,Target,Type,Kind,Id,Label,timeset,Weight
1046723067244933120,http://pbs.twimg.com/media/Doa0jSfXgAA3XSI.jpg,Directed,Has_media,7168,,<[2018-10-01T11:26:41.313Z]>,1
@sfcthay,@haddad_fernando,Directed,Retweets_from,7169,,<[2018-10-01T11:26:41.313Z]>,1
@sfcthay,1046722492814032896,Directed,Retweets,7170,,<[2018-10-01T11:26:41.313Z]>,1
@mar52986991,1046723068230586369,Directed,Tweets,7171,,<[2018-10-01T11:26:41.573Z]>,1
@mar52986991,@patricialenz49,Directed,Retweets_from,7172,,<[2018-10-01T11:26:41.573Z]>,1
@mar52986991,1046597155459338240,Directed,Retweets,7173,,<[2018-10-01T11:26:41.573Z]>,1
@well_gama,1046723068511629312,Directed,Tweets,7174,,<[2018-10-01T11:26:41.630Z]>,1
@tonyreis_tr1,1046723068834566144,Directed,Tweets,7175,,<[2018-10-01T11:26:41.766Z]>,1
1046723068834566144,http://pbs.twimg.com/ext_tw_video_thumb/1046578398783557633/pu/img/ls37iJ-SlXsYdmYR.jpg,Directed,Has_media,7176,,<[2018-10-01T11:26:41.766Z]>,1
@tonyreis_tr1,@jairbolsonaro,Directed,Retweets_from,7177,,<[2018-10-01T11:26:41.766Z]>,1
@tonyreis_tr1,1046578475862233088,Directed,Retweets,7178,,<[2018-10-01T11:26:41.766Z]>,1
@claytownn,1046723068297646080,Directed,Tweets,7179,,<[2018-10-01T11:26:41.928Z]>,1
1046723068297646080,https://twitter.com/twittergov/status/1046611338208989184,Directed,Has_link,7180,,<[2018-10-01T11:26:41.928Z]>,1
@claytownn,@cabodaciolo,Directed,Retweets_from,7181,,<[2018-10-01T11:26:41.928Z]>,1
@claytownn,1046718998778384387,Directed,Retweets,7182,,<[2018-10-01T11:26:41.928Z]>,1
@claytownn,@twittergov,Directed,Quotes_from,7183,,<[2018-10-01T11:26:41.928Z]>,1
@claytownn,1046611338208989184,Directed,Quotes,7184,,<[2018-10-01T11:26:41.928Z]>,1
@averdad22949374,1046723073473490944,Directed,Tweets,7185,,<[2018-10-01T11:26:42.851Z]>,1
1046723073473490944,https://www.facebook.com/lucio.depaula.58/videos/1175074509305420/,Directed,Has_link,7186,,<[2018-10-01T11:26:42.851Z]>,1
1046723073473490944,https://www.facebook.com/OEstadista/videos/1997234927197066/,Directed,Has_link,7187,,<[2018-10-01T11:26:42.851Z]>,1
1046723073473490944,https://www.facebook.com/stoppaleonardo/videos/1850736648287270/,Directed,Has_link,7188,,<[2018-10-01T11:26:42.851Z]>,1
@hei_william,1046723073897111552,Directed,Tweets,7189,,<[2018-10-01T11:26:42.910Z]>,1
@cacatgomes,1046723075520299013,Directed,Tweets,7190,,<[2018-10-01T11:26:43.325Z]>,1
@l_goes,1046723076862484487,Directed,Tweets,7191,,<[2018-10-01T11:26:43.667Z]>,1
@gayosoanaluiza,1046714397622718465,Directed,Tweets,7192,,<[2018-10-01T11:26:43.667Z]>,1
1046714397622718465,http://pbs.twimg.com/media/DoatMMvXgAkkL-f.jpg,Directed,Has_media,7193,,<[2018-10-01T11:26:43.667Z]>,1
@l_goes,@gayosoanaluiza,Directed,Retweets_from,7194,,<[2018-10-01T11:26:43.667Z]>,1
@l_goes,1046714397622718465,Directed,Retweets,7195,,<[2018-10-01T11:26:43.667Z]>,1
@justoone123,1046723080725450753,Directed,Tweets,7196,,<[2018-10-01T11:26:44.534Z]>,1
@ridisilva,1046723081329414144,Directed,Tweets,7197,,<[2018-10-01T11:26:44.646Z]>,1
@ridisilva,@patricialenz49,Directed,Retweets_from,7198,,<[2018-10-01T11:26:44.646Z]>,1
@ridisilva,1046597155459338240,Directed,Retweets,7199,,<[2018-10-01T11:26:44.646Z]>,1
@fjhnebel,1046723083313311745,Directed,Tweets,7200,,<[2018-10-01T11:26:45.239Z]>,1
@fjhnebel,@crismenshova,Directed,Retweets_from,7201,,<[2018-10-01T11:26:45.239Z]>,1
@fjhnebel,1046571800140820480,Directed,Retweets,7202,,<[2018-10-01T11:26:45.239Z]>,1
@dr___evil,1046723083388768257,Directed,Tweets,7203,,"<[2018-10-01T11:26:45.240Z, 2018-10-01T11:27:04.559Z]>",1
