Source,Target,Type,Kind,Id,Label,timeset,Weight
@osul_noticias,1036414955459960832,Directed,Tweets,316,,"<[2018-09-03T18:13:33.931Z, 2018-09-03T18:13:33.932Z]>",1
1036414955459960832,"#gustavobebianno",Directed,Has_hashtag,317,,"<[2018-09-03T18:13:33.931Z, 2018-09-03T18:13:33.932Z]>",1
1036414955459960832,"#psl",Directed,Has_hashtag,318,,"<[2018-09-03T18:13:33.931Z, 2018-09-03T18:13:33.932Z]>",1
1036414955459960832,http://www.osul.com.br/o-ministro-da-justica-em-um-eventual-governo-bolsonaro-e-faixa-preta-de-jiu-jitsu/,Directed,Has_link,319,,"<[2018-09-03T18:13:33.931Z, 2018-09-03T18:13:33.932Z]>",1
1036414955459960832,http://pbs.twimg.com/media/DmIV6BoWwAAatiD.jpg,Directed,Has_media,320,,"<[2018-09-03T18:13:33.931Z, 2018-09-03T18:13:33.932Z]>",1
@whackybus,@osul_noticias,Directed,Quotes_from,321,,<[2018-09-03T18:13:33.931Z]>,1
@whackybus,1036414955459960832,Directed,Quotes,322,,<[2018-09-03T18:13:33.931Z]>,1
@paulo7662,@whackybus,Directed,Retweets_from,323,,<[2018-09-03T18:13:33.930Z]>,1
@paulo7662,1036431809268117504,Directed,Retweets,324,,<[2018-09-03T18:13:33.930Z]>,1
@paulo7662,@osul_noticias,Directed,Quotes_from,325,,<[2018-09-03T18:13:33.932Z]>,1
@paulo7662,1036414955459960832,Directed,Quotes,326,,<[2018-09-03T18:13:33.932Z]>,1
@alexcheruti,1036678602002259968,Directed,Tweets,327,,<[2018-09-03T18:13:34.241Z]>,1
@alexcheruti,@joaovitorjv,Directed,Retweets_from,328,,<[2018-09-03T18:13:34.242Z]>,1
@alexcheruti,1036447996576235520,Directed,Retweets,329,,<[2018-09-03T18:13:34.242Z]>,1
@alexcheruti,@marcelotas,Directed,Quotes_from,330,,<[2018-09-03T18:13:34.243Z]>,1
@alexcheruti,1036431444191727616,Directed,Quotes,331,,<[2018-09-03T18:13:34.243Z]>,1
@htiagov,1036678608557953024,Directed,Tweets,332,,<[2018-09-03T18:13:35.771Z]>,1
@ffwd_cco,1036678614337679362,Directed,Tweets,333,,<[2018-09-03T18:13:37.151Z]>,1
@ffwd_cco,@marcelotas,Directed,Retweets_from,334,,<[2018-09-03T18:13:37.152Z]>,1
@ffwd_cco,1036431444191727616,Directed,Retweets,335,,<[2018-09-03T18:13:37.152Z]>,1
@ffwd_cco,@guilhermeboulos,Directed,Quotes_from,336,,<[2018-09-03T18:13:37.154Z]>,1
@ffwd_cco,1036413042123329537,Directed,Quotes,337,,<[2018-09-03T18:13:37.154Z]>,1
@mchefabel,1036678615814074369,Directed,Tweets,338,,<[2018-09-03T18:13:37.967Z]>,1
@netinhoespinhar,1036678617781161984,Directed,Tweets,339,,<[2018-09-03T18:13:37.971Z]>,1
@psl_nacional,1036675192339222528,Directed,Tweets,340,,"<[2018-09-03T18:13:37.971Z, 2018-09-03T18:13:54.537Z, 2018-09-03T18:14:29.306Z, 2018-09-03T18:14:46.414Z, 2018-09-03T18:14:53.586Z, 2018-09-03T18:15:22.546Z, 2018-09-03T18:15:43.808Z, 2018-09-03T18:15:45.012Z, 2018-09-03T18:16:32.456Z, 2018-09-03T18:16:48.729Z, 2018-09-03T18:17:56.494Z, 2018-09-03T18:19:59.497Z, 2018-09-03T18:20:04.240Z, 2018-09-03T18:20:20.568Z, 2018-09-03T18:20:44.318Z, 2018-09-03T18:22:57.001Z, 2018-09-03T18:25:54.386Z, 2018-09-03T18:26:31.958Z, 2018-09-03T18:28:17.332Z, 2018-09-03T18:28:29.838Z, 2018-09-03T18:29:22.315Z, 2018-09-03T18:29:50.661Z, 2018-09-03T18:30:32.442Z, 2018-09-03T18:31:26.230Z, 2018-09-03T18:31:32.115Z, 2018-09-03T18:33:45.504Z, 2018-09-03T18:33:48.384Z, 2018-09-03T18:33:57.154Z, 2018-09-03T18:34:00.123Z, 2018-09-03T18:35:39.380Z, 2018-09-03T18:36:19.931Z, 2018-09-03T18:36:53.715Z, 2018-09-03T18:37:39.507Z, 2018-09-03T18:37:41.877Z]>",1
1036675192339222528,"#votobolsonaro17",Directed,Has_hashtag,341,,"<[2018-09-03T18:13:37.971Z, 2018-09-03T18:13:54.537Z, 2018-09-03T18:14:29.306Z, 2018-09-03T18:14:46.414Z, 2018-09-03T18:14:53.586Z, 2018-09-03T18:15:22.546Z, 2018-09-03T18:15:43.808Z, 2018-09-03T18:15:45.012Z, 2018-09-03T18:16:32.456Z, 2018-09-03T18:16:48.729Z, 2018-09-03T18:17:56.494Z, 2018-09-03T18:19:59.497Z, 2018-09-03T18:20:04.240Z, 2018-09-03T18:20:20.568Z, 2018-09-03T18:20:44.318Z, 2018-09-03T18:22:57.001Z, 2018-09-03T18:25:54.386Z, 2018-09-03T18:26:31.958Z, 2018-09-03T18:28:17.332Z, 2018-09-03T18:28:29.838Z, 2018-09-03T18:29:22.315Z, 2018-09-03T18:29:50.661Z, 2018-09-03T18:30:32.442Z, 2018-09-03T18:31:26.230Z, 2018-09-03T18:31:32.115Z, 2018-09-03T18:33:45.504Z, 2018-09-03T18:33:48.384Z, 2018-09-03T18:33:57.154Z, 2018-09-03T18:34:00.123Z, 2018-09-03T18:35:39.380Z, 2018-09-03T18:36:19.931Z, 2018-09-03T18:36:53.715Z, 2018-09-03T18:37:39.507Z, 2018-09-03T18:37:41.877Z]>",1
1036675192339222528,http://pbs.twimg.com/media/DmLLt89X0AEjYe5.jpg,Directed,Has_media,342,,"<[2018-09-03T18:13:37.971Z, 2018-09-03T18:13:54.537Z, 2018-09-03T18:14:29.306Z, 2018-09-03T18:14:46.414Z, 2018-09-03T18:14:53.586Z, 2018-09-03T18:15:22.546Z, 2018-09-03T18:15:43.808Z, 2018-09-03T18:15:45.012Z, 2018-09-03T18:16:32.456Z, 2018-09-03T18:16:48.729Z, 2018-09-03T18:17:56.494Z, 2018-09-03T18:19:59.497Z, 2018-09-03T18:20:04.240Z, 2018-09-03T18:20:20.568Z, 2018-09-03T18:20:44.318Z, 2018-09-03T18:22:57.001Z, 2018-09-03T18:25:54.386Z, 2018-09-03T18:26:31.958Z, 2018-09-03T18:28:17.332Z, 2018-09-03T18:28:29.838Z, 2018-09-03T18:29:22.315Z, 2018-09-03T18:29:50.661Z, 2018-09-03T18:30:32.442Z, 2018-09-03T18:31:26.230Z, 2018-09-03T18:31:32.115Z, 2018-09-03T18:33:45.504Z, 2018-09-03T18:33:48.384Z, 2018-09-03T18:33:57.154Z, 2018-09-03T18:34:00.123Z, 2018-09-03T18:35:39.380Z, 2018-09-03T18:36:19.931Z, 2018-09-03T18:36:53.715Z, 2018-09-03T18:37:39.507Z, 2018-09-03T18:37:41.877Z]>",1
@netinhoespinhar,@psl_nacional,Directed,Retweets_from,343,,<[2018-09-03T18:13:37.971Z]>,1
@netinhoespinhar,1036675192339222528,Directed,Retweets,344,,<[2018-09-03T18:13:37.971Z]>,1
@anisterjaneferr,1036678620406800389,Directed,Tweets,345,,<[2018-09-03T18:13:38.985Z]>,1
@drica_patriota,1036678340378329088,Directed,Tweets,346,,"<[2018-09-03T18:13:38.985Z, 2018-09-03T18:14:35.486Z, 2018-09-03T18:14:49.413Z, 2018-09-03T18:15:48.302Z, 2018-09-03T18:15:58.552Z, 2018-09-03T18:17:00.351Z, 2018-09-03T18:17:20.889Z, 2018-09-03T18:18:41.488Z, 2018-09-03T18:19:31.361Z, 2018-09-03T18:21:16.881Z, 2018-09-03T18:22:02.907Z, 2018-09-03T18:23:00.591Z, 2018-09-03T18:23:37.169Z, 2018-09-03T18:24:24.298Z, 2018-09-03T18:24:36.950Z, 2018-09-03T18:24:52.203Z, 2018-09-03T18:25:39.212Z, 2018-09-03T18:28:14.610Z, 2018-09-03T18:28:33.935Z, 2018-09-03T18:29:34.398Z, 2018-09-03T18:29:36.461Z, 2018-09-03T18:30:12.296Z, 2018-09-03T18:30:42.622Z, 2018-09-03T18:31:14.957Z, 2018-09-03T18:31:40.095Z, 2018-09-03T18:32:08.997Z, 2018-09-03T18:32:52.486Z, 2018-09-03T18:35:07.122Z, 2018-09-03T18:35:51.436Z, 2018-09-03T18:36:30.949Z, 2018-09-03T18:36:56.794Z, 2018-09-03T18:37:05.005Z, 2018-09-03T18:37:30.334Z]>",1
1036678340378329088,"#globolixo",Directed,Has_hashtag,347,,"<[2018-09-03T18:13:38.985Z, 2018-09-03T18:14:35.486Z, 2018-09-03T18:14:49.413Z, 2018-09-03T18:15:48.302Z, 2018-09-03T18:15:58.552Z, 2018-09-03T18:17:00.351Z, 2018-09-03T18:17:20.889Z, 2018-09-03T18:18:41.488Z, 2018-09-03T18:19:31.361Z, 2018-09-03T18:21:16.881Z, 2018-09-03T18:22:02.907Z, 2018-09-03T18:23:00.591Z, 2018-09-03T18:23:37.169Z, 2018-09-03T18:24:24.298Z, 2018-09-03T18:24:36.950Z, 2018-09-03T18:24:52.203Z, 2018-09-03T18:25:39.212Z, 2018-09-03T18:28:14.610Z, 2018-09-03T18:28:33.935Z, 2018-09-03T18:29:34.398Z, 2018-09-03T18:29:36.461Z, 2018-09-03T18:30:12.296Z, 2018-09-03T18:30:42.622Z, 2018-09-03T18:31:14.957Z, 2018-09-03T18:31:40.095Z, 2018-09-03T18:32:08.997Z, 2018-09-03T18:32:52.486Z, 2018-09-03T18:35:07.122Z, 2018-09-03T18:35:51.436Z, 2018-09-03T18:36:30.949Z, 2018-09-03T18:36:56.794Z, 2018-09-03T18:37:05.005Z, 2018-09-03T18:37:30.334Z]>",1
1036678340378329088,"#jairbolsonaro17",Directed,Has_hashtag,348,,"<[2018-09-03T18:13:38.985Z, 2018-09-03T18:14:35.486Z, 2018-09-03T18:14:49.413Z, 2018-09-03T18:15:48.302Z, 2018-09-03T18:15:58.552Z, 2018-09-03T18:17:00.351Z, 2018-09-03T18:17:20.889Z, 2018-09-03T18:18:41.488Z, 2018-09-03T18:19:31.361Z, 2018-09-03T18:21:16.881Z, 2018-09-03T18:22:02.907Z, 2018-09-03T18:23:00.591Z, 2018-09-03T18:23:37.169Z, 2018-09-03T18:24:24.298Z, 2018-09-03T18:24:36.950Z, 2018-09-03T18:24:52.203Z, 2018-09-03T18:25:39.212Z, 2018-09-03T18:28:14.610Z, 2018-09-03T18:28:33.935Z, 2018-09-03T18:29:34.398Z, 2018-09-03T18:29:36.461Z, 2018-09-03T18:30:12.296Z, 2018-09-03T18:30:42.622Z, 2018-09-03T18:31:14.957Z, 2018-09-03T18:31:40.095Z, 2018-09-03T18:32:08.997Z, 2018-09-03T18:32:52.486Z, 2018-09-03T18:35:07.122Z, 2018-09-03T18:35:51.436Z, 2018-09-03T18:36:30.949Z, 2018-09-03T18:36:56.794Z, 2018-09-03T18:37:05.005Z, 2018-09-03T18:37:30.334Z]>",1
1036678340378329088,http://pbs.twimg.com/ext_tw_video_thumb/1036678294643658752/pu/img/8ziTc1YiAUdvvoZ6.jpg,Directed,Has_media,349,,"<[2018-09-03T18:13:38.985Z, 2018-09-03T18:14:35.486Z, 2018-09-03T18:14:49.413Z, 2018-09-03T18:15:48.302Z, 2018-09-03T18:15:58.552Z, 2018-09-03T18:17:00.351Z, 2018-09-03T18:17:20.889Z, 2018-09-03T18:18:41.488Z, 2018-09-03T18:19:31.361Z, 2018-09-03T18:21:16.881Z, 2018-09-03T18:22:02.907Z, 2018-09-03T18:23:00.591Z, 2018-09-03T18:23:37.169Z, 2018-09-03T18:24:24.298Z, 2018-09-03T18:24:36.950Z, 2018-09-03T18:24:52.203Z, 2018-09-03T18:25:39.212Z, 2018-09-03T18:28:14.610Z, 2018-09-03T18:28:33.935Z, 2018-09-03T18:29:34.398Z, 2018-09-03T18:29:36.461Z, 2018-09-03T18:30:12.296Z, 2018-09-03T18:30:42.622Z, 2018-09-03T18:31:14.957Z, 2018-09-03T18:31:40.095Z, 2018-09-03T18:32:08.997Z, 2018-09-03T18:32:52.486Z, 2018-09-03T18:35:07.122Z, 2018-09-03T18:35:51.436Z, 2018-09-03T18:36:30.949Z, 2018-09-03T18:36:56.794Z, 2018-09-03T18:37:05.005Z, 2018-09-03T18:37:30.334Z]>",1
@anisterjaneferr,@drica_patriota,Directed,Retweets_from,350,,<[2018-09-03T18:13:38.985Z]>,1
@anisterjaneferr,1036678340378329088,Directed,Retweets,351,,<[2018-09-03T18:13:38.985Z]>,1
@drwalterjradv,1036678623338606597,Directed,Tweets,352,,<[2018-09-03T18:13:39.284Z]>,1
@drwalterjradv,@dilmabr,Directed,Retweets_from,353,,<[2018-09-03T18:13:39.284Z]>,1
@drwalterjradv,1036605776352235520,Directed,Retweets,354,,<[2018-09-03T18:13:39.284Z]>,1
@anaclaudia01234,1036678627130331136,Directed,Tweets,355,,<[2018-09-03T18:13:40.167Z]>,1
@anaclaudia01234,@maumeirelles,Directed,Retweets_from,356,,<[2018-09-03T18:13:40.167Z]>,1
@anaclaudia01234,1036548741241683970,Directed,Retweets,357,,<[2018-09-03T18:13:40.167Z]>,1
@anaclaudia01234,@guilhermeboulos,Directed,Quotes_from,358,,<[2018-09-03T18:13:40.168Z]>,1
@anaclaudia01234,1036413042123329537,Directed,Quotes,359,,<[2018-09-03T18:13:40.168Z]>,1
@apbizzi,1036678632167690241,Directed,Tweets,360,,<[2018-09-03T18:13:41.389Z]>,1
@apbizzi,@marcelotas,Directed,Retweets_from,361,,<[2018-09-03T18:13:41.390Z]>,1
@apbizzi,1036623593621413888,Directed,Retweets,362,,<[2018-09-03T18:13:41.390Z]>,1
@apbizzi,@guilhermeboulos,Directed,Quotes_from,363,,<[2018-09-03T18:13:41.391Z]>,1
@apbizzi,1036463610229350400,Directed,Quotes,364,,<[2018-09-03T18:13:41.391Z]>,1
@reginaldospint1,1036678636152283138,Directed,Tweets,365,,<[2018-09-03T18:13:42.412Z]>,1
@edianasilva,1036678637225947139,Directed,Tweets,366,,<[2018-09-03T18:13:42.579Z]>,1
1036678637225947139,http://pbs.twimg.com/media/DmLzebVWwAAMLGh.jpg,Directed,Has_media,367,,<[2018-09-03T18:13:42.579Z]>,1
@zahed_skr,1036658609952903168,Directed,Tweets,368,,"<[2018-09-03T18:13:42.580Z, 2018-09-03T18:19:38.420Z]>",1
1036658609952903168,http://pbs.twimg.com/media/DmLzebVWwAAMLGh.jpg,Directed,Has_media,369,,"<[2018-09-03T18:13:42.580Z, 2018-09-03T18:19:38.420Z]>",1
@edianasilva,@zahed_skr,Directed,Retweets_from,370,,<[2018-09-03T18:13:42.580Z]>,1
@edianasilva,1036658609952903168,Directed,Retweets,371,,<[2018-09-03T18:13:42.580Z]>,1
@alexhirs,1036678638320721922,Directed,Tweets,372,,<[2018-09-03T18:13:43.018Z]>,1
1036678638320721922,"#bolsonaropresidente17",Directed,Has_hashtag,373,,<[2018-09-03T18:13:43.018Z]>,1
1036678638320721922,https://twitter.com/Anacgraf2/status/1036240082028716034,Directed,Has_link,374,,<[2018-09-03T18:13:43.018Z]>,1
@biancar66135366,1036671306463371266,Directed,Tweets,375,,"<[2018-09-03T18:13:43.019Z, 2018-09-03T18:13:52.613Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
1036671306463371266,@jairbolsonaro,Directed,Has_mention,376,,"<[2018-09-03T18:13:43.019Z, 2018-09-03T18:13:52.613Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
1036671306463371266,"#bolsonaropresidente17",Directed,Has_hashtag,377,,"<[2018-09-03T18:13:43.019Z, 2018-09-03T18:13:52.613Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
1036671306463371266,https://twitter.com/Anacgraf2/status/1036240082028716034,Directed,Has_link,378,,"<[2018-09-03T18:13:43.019Z, 2018-09-03T18:13:52.613Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
@anacgraf2,1036240082028716034,Directed,Tweets,379,,"<[2018-09-03T18:13:43.020Z, 2018-09-03T18:13:43.021Z, 2018-09-03T18:13:52.614Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:40.139Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:14:47.647Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
1036240082028716034,http://pbs.twimg.com/ext_tw_video_thumb/1036240022238838784/pu/img/RuWKKJ1-XPt0iqH_.jpg,Directed,Has_media,380,,"<[2018-09-03T18:13:43.020Z, 2018-09-03T18:13:43.021Z, 2018-09-03T18:13:52.614Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:40.139Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:14:47.647Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
@biancar66135366,@anacgraf2,Directed,Quotes_from,381,,"<[2018-09-03T18:13:43.020Z, 2018-09-03T18:13:52.614Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
@biancar66135366,1036240082028716034,Directed,Quotes,382,,"<[2018-09-03T18:13:43.020Z, 2018-09-03T18:13:52.614Z, 2018-09-03T18:14:40.138Z, 2018-09-03T18:14:47.646Z, 2018-09-03T18:15:06.246Z, 2018-09-03T18:16:05.596Z, 2018-09-03T18:35:14.267Z]>",1
@alexhirs,@biancar66135366,Directed,Retweets_from,383,,<[2018-09-03T18:13:43.019Z]>,1
@alexhirs,1036671306463371266,Directed,Retweets,384,,<[2018-09-03T18:13:43.019Z]>,1
@alexhirs,@anacgraf2,Directed,Quotes_from,385,,<[2018-09-03T18:13:43.021Z]>,1
@alexhirs,1036240082028716034,Directed,Quotes,386,,<[2018-09-03T18:13:43.021Z]>,1
@madalen77091137,1036678644863623168,Directed,Tweets,387,,<[2018-09-03T18:13:44.388Z]>,1
1036678644863623168,https://conexaopolitica.com.br/ultimas/amoedo-tem-empate-tecnico-com-alckmin-e-haddad-em-nova-pesquisa/,Directed,Has_link,388,,<[2018-09-03T18:13:44.388Z]>,1
@conexaopolitica,1036658139029012480,Directed,Tweets,389,,"<[2018-09-03T18:13:44.388Z, 2018-09-03T18:32:25.820Z, 2018-09-03T18:34:23.470Z]>",1
1036658139029012480,https://conexaopolitica.com.br/ultimas/amoedo-tem-empate-tecnico-com-alckmin-e-haddad-em-nova-pesquisa/,Directed,Has_link,390,,"<[2018-09-03T18:13:44.388Z, 2018-09-03T18:32:25.820Z, 2018-09-03T18:34:23.470Z]>",1
@madalen77091137,@conexaopolitica,Directed,Retweets_from,391,,<[2018-09-03T18:13:44.388Z]>,1
@madalen77091137,1036658139029012480,Directed,Retweets,392,,<[2018-09-03T18:13:44.388Z]>,1
@branci13,1036678645115437057,Directed,Tweets,393,,<[2018-09-03T18:13:44.438Z]>,1
@pachecaomg,1036476712803024896,Directed,Tweets,394,,"<[2018-09-03T18:13:44.439Z, 2018-09-03T18:14:18.639Z, 2018-09-03T18:14:27.800Z, 2018-09-03T18:16:20.873Z, 2018-09-03T18:16:40.530Z, 2018-09-03T18:17:16.502Z, 2018-09-03T18:18:32.538Z, 2018-09-03T18:18:36.652Z, 2018-09-03T18:18:47.199Z, 2018-09-03T18:19:42.212Z, 2018-09-03T18:20:28.504Z, 2018-09-03T18:20:49.740Z, 2018-09-03T18:21:11.828Z, 2018-09-03T18:21:42.369Z, 2018-09-03T18:22:04.466Z, 2018-09-03T18:22:22.425Z, 2018-09-03T18:22:24.434Z, 2018-09-03T18:22:24.435Z, 2018-09-03T18:23:57.980Z, 2018-09-03T18:24:13.322Z, 2018-09-03T18:24:21.991Z, 2018-09-03T18:27:10.506Z, 2018-09-03T18:27:23.330Z, 2018-09-03T18:27:37.808Z, 2018-09-03T18:28:03.865Z, 2018-09-03T18:28:24.860Z, 2018-09-03T18:29:57.822Z, 2018-09-03T18:31:38.737Z, 2018-09-03T18:32:03.274Z, 2018-09-03T18:32:09.492Z, 2018-09-03T18:34:03.224Z, 2018-09-03T18:35:33.377Z, 2018-09-03T18:37:11.343Z, 2018-09-03T18:37:30.544Z, 2018-09-03T18:38:44.223Z]>",1
1036476712803024896,http://pbs.twimg.com/ext_tw_video_thumb/1036476459144110080/pu/img/xH5R6bG8Yl2TGea_.jpg,Directed,Has_media,395,,"<[2018-09-03T18:13:44.439Z, 2018-09-03T18:14:18.639Z, 2018-09-03T18:14:27.800Z, 2018-09-03T18:16:20.873Z, 2018-09-03T18:16:40.530Z, 2018-09-03T18:17:16.502Z, 2018-09-03T18:18:32.538Z, 2018-09-03T18:18:36.652Z, 2018-09-03T18:18:47.199Z, 2018-09-03T18:19:42.212Z, 2018-09-03T18:20:28.504Z, 2018-09-03T18:20:49.740Z, 2018-09-03T18:21:11.828Z, 2018-09-03T18:21:42.369Z, 2018-09-03T18:22:04.466Z, 2018-09-03T18:22:22.425Z, 2018-09-03T18:22:24.434Z, 2018-09-03T18:22:24.435Z, 2018-09-03T18:23:57.980Z, 2018-09-03T18:24:13.322Z, 2018-09-03T18:24:21.991Z, 2018-09-03T18:27:10.506Z, 2018-09-03T18:27:23.330Z, 2018-09-03T18:27:37.808Z, 2018-09-03T18:28:03.865Z, 2018-09-03T18:28:24.860Z, 2018-09-03T18:29:57.822Z, 2018-09-03T18:31:38.737Z, 2018-09-03T18:32:03.274Z, 2018-09-03T18:32:09.492Z, 2018-09-03T18:34:03.224Z, 2018-09-03T18:35:33.377Z, 2018-09-03T18:37:11.343Z, 2018-09-03T18:37:30.544Z, 2018-09-03T18:38:44.223Z]>",1
@branci13,@pachecaomg,Directed,Retweets_from,396,,<[2018-09-03T18:13:44.439Z]>,1
@branci13,1036476712803024896,Directed,Retweets,397,,<[2018-09-03T18:13:44.439Z]>,1
@tiduraes,1036678644893208577,Directed,Tweets,398,,<[2018-09-03T18:13:44.444Z]>,1
@tiduraes,@joaovitorjv,Directed,Retweets_from,399,,<[2018-09-03T18:13:44.444Z]>,1
@tiduraes,1036447996576235520,Directed,Retweets,400,,<[2018-09-03T18:13:44.444Z]>,1
@tiduraes,@marcelotas,Directed,Quotes_from,401,,<[2018-09-03T18:13:44.445Z]>,1
@tiduraes,1036431444191727616,Directed,Quotes,402,,<[2018-09-03T18:13:44.445Z]>,1
@rodnei_pinesso,1036678647053275136,Directed,Tweets,403,,<[2018-09-03T18:13:45.527Z]>,1
@carlosnevesss,1036604937961201664,Directed,Tweets,404,,<[2018-09-03T18:13:45.527Z]>,1
@rodnei_pinesso,@carlosnevesss,Directed,Retweets_from,405,,<[2018-09-03T18:13:45.527Z]>,1
@rodnei_pinesso,1036604937961201664,Directed,Retweets,406,,<[2018-09-03T18:13:45.527Z]>,1
@bateristamoura,1036678658453397505,Directed,Tweets,407,,<[2018-09-03T18:13:47.648Z]>,1
@ops_felix,1036678659652956160,Directed,Tweets,408,,<[2018-09-03T18:13:47.974Z]>,1
1036678659652956160,http://pbs.twimg.com/ext_tw_video_thumb/1036241665718214658/pu/img/y92FD9wEKwhyHHIt.jpg,Directed,Has_media,409,,<[2018-09-03T18:13:47.974Z]>,1
@jairbolsonaro,1036241765852999680,Directed,Tweets,410,,"<[2018-09-03T18:13:47.974Z, 2018-09-03T18:20:47.983Z, 2018-09-03T18:30:32.697Z, 2018-09-03T18:34:22.240Z]>",1
1036241765852999680,http://pbs.twimg.com/ext_tw_video_thumb/1036241665718214658/pu/img/y92FD9wEKwhyHHIt.jpg,Directed,Has_media,411,,"<[2018-09-03T18:13:47.974Z, 2018-09-03T18:20:47.983Z, 2018-09-03T18:30:32.697Z, 2018-09-03T18:34:22.240Z]>",1
@ops_felix,@jairbolsonaro,Directed,Retweets_from,412,,<[2018-09-03T18:13:47.974Z]>,1
@ops_felix,1036241765852999680,Directed,Retweets,413,,<[2018-09-03T18:13:47.974Z]>,1
@edilsonprocto,1036678664321155072,Directed,Tweets,414,,<[2018-09-03T18:13:49.060Z]>,1
1036678664321155072,http://pbs.twimg.com/media/DmMEabvWwAAPLWF.jpg,Directed,Has_media,415,,<[2018-09-03T18:13:49.060Z]>,1
@zanflavio,1036677199263354880,Directed,Tweets,416,,<[2018-09-03T18:13:49.061Z]>,1
1036677199263354880,http://pbs.twimg.com/media/DmMEabvWwAAPLWF.jpg,Directed,Has_media,417,,<[2018-09-03T18:13:49.061Z]>,1
@edilsonprocto,@zanflavio,Directed,Retweets_from,418,,<[2018-09-03T18:13:49.061Z]>,1
@edilsonprocto,1036677199263354880,Directed,Retweets,419,,<[2018-09-03T18:13:49.061Z]>,1
@guiiparmera,1036678665218740224,Directed,Tweets,420,,<[2018-09-03T18:13:49.301Z]>,1
@italonatan16,1036678666636410886,Directed,Tweets,421,,<[2018-09-03T18:13:49.630Z]>,1
@jardlm,1036678666196082693,Directed,Tweets,422,,<[2018-09-03T18:13:49.682Z]>,1
@jardlm,@joaovitorjv,Directed,Retweets_from,423,,<[2018-09-03T18:13:49.683Z]>,1
@jardlm,1036447996576235520,Directed,Retweets,424,,<[2018-09-03T18:13:49.683Z]>,1
@jardlm,@marcelotas,Directed,Quotes_from,425,,<[2018-09-03T18:13:49.684Z]>,1
@jardlm,1036431444191727616,Directed,Quotes,426,,<[2018-09-03T18:13:49.684Z]>,1
@sarabolica,1036678667265626112,Directed,Tweets,427,,<[2018-09-03T18:13:50.187Z]>,1
@sarabolica,@guilhermeboulos,Directed,Quotes_from,428,,"<[2018-09-03T18:13:50.188Z, 2018-09-03T18:15:19.323Z, 2018-09-03T18:15:26.000Z]>",1
@sarabolica,1036641955298586624,Directed,Quotes,429,,<[2018-09-03T18:13:50.188Z]>,1
@evangelina_fada,1036678674186207233,Directed,Tweets,430,,<[2018-09-03T18:13:51.445Z]>,1
1036678674186207233,http://pbs.twimg.com/media/DmKbrqYX4AEU-pt.jpg,Directed,Has_media,431,,<[2018-09-03T18:13:51.445Z]>,1
@marcelodamz,1036562050531647489,Directed,Tweets,432,,"<[2018-09-03T18:13:51.446Z, 2018-09-03T18:20:16.058Z, 2018-09-03T18:24:44.271Z, 2018-09-03T18:37:02.398Z]>",1
1036562050531647489,http://pbs.twimg.com/media/DmKbrqYX4AEU-pt.jpg,Directed,Has_media,433,,"<[2018-09-03T18:13:51.446Z, 2018-09-03T18:20:16.058Z, 2018-09-03T18:24:44.271Z, 2018-09-03T18:37:02.398Z]>",1
@evangelina_fada,@marcelodamz,Directed,Retweets_from,434,,<[2018-09-03T18:13:51.446Z]>,1
@evangelina_fada,1036562050531647489,Directed,Retweets,435,,<[2018-09-03T18:13:51.446Z]>,1
@bichobronto,1036678675851370497,Directed,Tweets,436,,<[2018-09-03T18:13:51.964Z]>,1
@moisesvieira43,1036678677524881413,Directed,Tweets,437,,<[2018-09-03T18:13:52.381Z]>,1
@cor0te,1036588080206159873,Directed,Tweets,438,,"<[2018-09-03T18:13:52.382Z, 2018-09-03T18:14:05.969Z, 2018-09-03T18:17:57.328Z, 2018-09-03T18:18:38.516Z, 2018-09-03T18:21:26.355Z, 2018-09-03T18:21:29.508Z, 2018-09-03T18:25:01.257Z, 2018-09-03T18:26:56.770Z, 2018-09-03T18:29:37.929Z, 2018-09-03T18:33:43.254Z, 2018-09-03T18:36:31.508Z]>",1
